Date,Hour,DryBulb,DewPnt,SYSLoad,NumDate
2008-07-06 00:00:00.0,11,72,64,15409,7.34E+05
2008-07-06 00:00:00.0,12,74,64,16174,7.34E+05
2008-07-06 00:00:00.0,13,76,64,16700,7.34E+05
2008-07-06 00:00:00.0,14,76,64,16933,7.34E+05
2008-07-06 00:00:00.0,15,76,64,17065,7.34E+05
2008-07-06 00:00:00.0,16,76,64,17246,7.34E+05
2008-07-06 00:00:00.0,17,77,65,17527,7.34E+05
2008-07-06 00:00:00.0,18,78,65,17795,7.34E+05
2008-07-06 00:00:00.0,19,77,65,17658,7.34E+05
2008-07-06 00:00:00.0,20,77,65,17390,7.34E+05
2008-07-06 00:00:00.0,21,75,65,17566,7.34E+05
2008-07-06 00:00:00.0,22,73,66,17497,7.34E+05
2008-07-06 00:00:00.0,23,72,66,16143,7.34E+05
2008-07-06 00:00:00.0,24,70,65,14639,7.34E+05
2008-07-07 00:00:00.0,1,71,66,13409,7.34E+05
2008-07-07 00:00:00.0,2,70,65,12693,7.34E+05
2008-07-07 00:00:00.0,3,70,66,12338,7.34E+05
2008-07-07 00:00:00.0,4,70,65,12207,7.34E+05
2008-07-07 00:00:00.0,5,69,65,12399,7.34E+05
2008-07-07 00:00:00.0,6,69,65,13079,7.34E+05
2008-07-07 00:00:00.0,7,69,66,14709,7.34E+05
2008-07-07 00:00:00.0,8,70,66,16680,7.34E+05
2008-07-07 00:00:00.0,9,72,66,18197,7.34E+05
2008-07-07 00:00:00.0,10,74,66,19360,7.34E+05
2008-07-07 00:00:00.0,11,76,66,20430,7.34E+05
2008-07-07 00:00:00.0,12,78,66,21251,7.34E+05
2008-07-07 00:00:00.0,13,79,67,21895,7.34E+05
2008-07-07 00:00:00.0,14,82,67,22491,7.34E+05
2008-07-07 00:00:00.0,15,83,67,22844,7.34E+05
2008-07-07 00:00:00.0,16,81,67,22998,7.34E+05
2008-07-07 00:00:00.0,17,84,67,23117,7.34E+05
2008-07-07 00:00:00.0,18,84,68,23032,7.34E+05
2008-07-07 00:00:00.0,19,83,68,22496,7.34E+05
2008-07-07 00:00:00.0,20,81,69,21843,7.34E+05
2008-07-07 00:00:00.0,21,80,68,21649,7.34E+05
2008-07-07 00:00:00.0,22,77,68,21031,7.34E+05
2008-07-07 00:00:00.0,23,76,68,19008,7.34E+05
2008-07-07 00:00:00.0,24,75,69,16968,7.34E+05
2008-07-08 00:00:00.0,1,74,68,15453,7.34E+05
2008-07-08 00:00:00.0,2,73,69,14562,7.34E+05
2008-07-08 00:00:00.0,3,73,68,14005,7.34E+05
2008-07-08 00:00:00.0,4,72,68,13713,7.34E+05
2008-07-08 00:00:00.0,5,72,68,13803,7.34E+05
2008-07-08 00:00:00.0,6,71,67,14400,7.34E+05
2008-07-08 00:00:00.0,7,71,67,16106,7.34E+05
2008-07-08 00:00:00.0,8,72,68,18246,7.34E+05
2008-07-08 00:00:00.0,9,75,69,19852,7.34E+05
2008-07-08 00:00:00.0,10,78,69,21212,7.34E+05
2008-07-08 00:00:00.0,11,80,69,22399,7.34E+05
2008-07-08 00:00:00.0,12,83,69,23284,7.34E+05
2008-07-08 00:00:00.0,13,84,69,23852,7.34E+05
2008-07-08 00:00:00.0,14,86,68,24352,7.34E+05
2008-07-08 00:00:00.0,15,86,68,24615,7.34E+05
2008-07-08 00:00:00.0,16,87,68,24707,7.34E+05
2008-07-08 00:00:00.0,17,87,67,24723,7.34E+05
2008-07-08 00:00:00.0,18,86,68,24433,7.34E+05
2008-07-08 00:00:00.0,19,85,69,23694,7.34E+05
2008-07-08 00:00:00.0,20,82,69,22864,7.34E+05
2008-07-08 00:00:00.0,21,80,68,22582,7.34E+05
2008-07-08 00:00:00.0,22,78,68,21849,7.34E+05
2008-07-08 00:00:00.0,23,77,68,19764,7.34E+05
2008-07-08 00:00:00.0,24,76,67,17605,7.34E+05
2008-07-09 00:00:00.0,1,75,68,16088,7.34E+05
2008-07-09 00:00:00.0,2,74,68,15097,7.34E+05
2008-07-09 00:00:00.0,3,73,68,14493,7.34E+05
2008-07-09 00:00:00.0,4,73,68,14191,7.34E+05
2008-07-09 00:00:00.0,5,72,67,14257,7.34E+05
2008-07-09 00:00:00.0,6,72,67,14816,7.34E+05
2008-07-09 00:00:00.0,7,72,68,16437,7.34E+05
2008-07-09 00:00:00.0,8,73,68,18584,7.34E+05
2008-07-09 00:00:00.0,9,75,69,20185,7.34E+05
2008-07-09 00:00:00.0,10,78,69,21501,7.34E+05
2008-07-09 00:00:00.0,11,81,70,22654,7.34E+05
2008-07-09 00:00:00.0,12,83,70,23519,7.34E+05
2008-07-09 00:00:00.0,13,85,70,24015,7.34E+05
2008-07-09 00:00:00.0,14,86,70,24478,7.34E+05
2008-07-09 00:00:00.0,15,86,69,24635,7.34E+05
2008-07-09 00:00:00.0,16,85,70,24590,7.34E+05
2008-07-09 00:00:00.0,17,85,69,24422,7.34E+05
2008-07-09 00:00:00.0,18,83,70,23997,7.34E+05
2008-07-09 00:00:00.0,19,80,70,23122,7.34E+05
2008-07-09 00:00:00.0,20,77,70,22247,7.34E+05
2008-07-09 00:00:00.0,21,78,70,22089,7.34E+05
2008-07-09 00:00:00.0,22,77,70,21425,7.34E+05
2008-07-09 00:00:00.0,23,76,70,19540,7.34E+05
2008-07-09 00:00:00.0,24,76,69,17438,7.34E+05
2008-07-10 00:00:00.0,1,75,69,16025,7.34E+05
2008-07-10 00:00:00.0,2,75,69,15134,7.34E+05
2008-07-10 00:00:00.0,3,74,69,14575,7.34E+05
2008-07-10 00:00:00.0,4,74,67,14250,7.34E+05
2008-07-10 00:00:00.0,5,73,65,14291,7.34E+05
2008-07-10 00:00:00.0,6,71,62,14672,7.34E+05
2008-07-10 00:00:00.0,7,71,58,16062,7.34E+05
2008-07-10 00:00:00.0,8,71,56,17749,7.34E+05
2008-07-10 00:00:00.0,9,72,54,18863,7.34E+05
2008-07-10 00:00:00.0,10,73,54,19537,7.34E+05
2008-07-10 00:00:00.0,11,75,53,20149,7.34E+05
2008-07-10 00:00:00.0,12,76,53,20550,7.34E+05
2008-07-10 00:00:00.0,13,78,54,20758,7.34E+05
2008-07-10 00:00:00.0,14,80,54,21084,7.34E+05
2008-07-10 00:00:00.0,15,81,54,21302,7.34E+05
2008-07-10 00:00:00.0,16,81,54,21407,7.34E+05
2008-07-10 00:00:00.0,17,82,54,21413,7.34E+05
2008-07-10 00:00:00.0,18,82,54,21136,7.34E+05
2008-07-10 00:00:00.0,19,81,53,20430,7.34E+05
2008-07-10 00:00:00.0,20,79,54,19670,7.34E+05
2008-07-10 00:00:00.0,21,76,53,19304,7.34E+05
2008-07-10 00:00:00.0,22,73,54,18823,7.34E+05
2008-07-10 00:00:00.0,23,70,55,16980,7.34E+05
2008-07-10 00:00:00.0,24,69,54,15063,7.34E+05
2008-07-11 00:00:00.0,1,68,54,13693,7.34E+05
2008-07-11 00:00:00.0,2,66,54,12811,7.34E+05
2008-07-11 00:00:00.0,3,64,55,12229,7.34E+05
2008-07-11 00:00:00.0,4,63,54,11924,7.34E+05
2008-07-11 00:00:00.0,5,62,55,12006,7.34E+05
2008-07-11 00:00:00.0,6,61,53,12484,7.34E+05
2008-07-11 00:00:00.0,7,62,54,13933,7.34E+05
2008-07-11 00:00:00.0,8,65,54,15819,7.34E+05
2008-07-11 00:00:00.0,9,68,55,17161,7.34E+05
2008-07-11 00:00:00.0,10,71,56,18107,7.34E+05
2008-07-11 00:00:00.0,11,72,56,18878,7.34E+05
2008-07-11 00:00:00.0,12,74,56,19352,7.34E+05
2008-07-11 00:00:00.0,13,76,56,19607,7.34E+05
2008-07-11 00:00:00.0,14,76,55,19920,7.34E+05
2008-07-11 00:00:00.0,15,76,56,20039,7.34E+05
2008-07-11 00:00:00.0,16,77,55,20084,7.34E+05
2008-07-11 00:00:00.0,17,78,56,20010,7.34E+05
2008-07-11 00:00:00.0,18,77,57,19616,7.34E+05
2008-07-11 00:00:00.0,19,77,58,18993,7.34E+05
2008-07-11 00:00:00.0,20,76,58,18378,7.34E+05
2008-07-11 00:00:00.0,21,73,60,18316,7.34E+05
2008-07-11 00:00:00.0,22,72,60,17987,7.34E+05
2008-07-11 00:00:00.0,23,71,60,16541,7.34E+05
2008-07-11 00:00:00.0,24,71,60,14937,7.34E+05
2008-07-12 00:00:00.0,1,70,59,13604,7.34E+05
2008-07-12 00:00:00.0,2,69,60,12784,7.34E+05
2008-07-12 00:00:00.0,3,69,60,12283,7.34E+05
2008-07-12 00:00:00.0,4,67,60,11972,7.34E+05
2008-07-12 00:00:00.0,5,67,61,11912,7.34E+05
2008-07-12 00:00:00.0,6,66,60,11911,7.34E+05
2008-07-12 00:00:00.0,7,66,59,12542,7.34E+05
2008-07-12 00:00:00.0,8,68,61,13860,7.34E+05
2008-07-12 00:00:00.0,9,70,61,15374,7.34E+05
2008-07-12 00:00:00.0,10,72,62,16605,7.34E+05
2008-07-12 00:00:00.0,11,74,61,17546,7.34E+05
2008-07-12 00:00:00.0,12,76,60,18150,7.34E+05
2008-07-12 00:00:00.0,13,77,60,18363,7.34E+05
2008-07-12 00:00:00.0,14,78,59,18366,7.34E+05
2008-07-12 00:00:00.0,15,79,60,18330,7.34E+05
2008-07-12 00:00:00.0,16,81,59,18462,7.34E+05
2008-07-12 00:00:00.0,17,82,59,18585,7.34E+05
2008-07-12 00:00:00.0,18,81,60,18576,7.34E+05
2008-07-12 00:00:00.0,19,80,61,18226,7.34E+05
2008-07-12 00:00:00.0,20,78,60,17631,7.34E+05
2008-07-12 00:00:00.0,21,76,60,17572,7.34E+05
2008-07-12 00:00:00.0,22,73,61,17343,7.34E+05
2008-07-12 00:00:00.0,23,72,62,16201,7.34E+05
2008-07-12 00:00:00.0,24,71,61,14825,7.34E+05
2008-07-13 00:00:00.0,1,70,62,13690,7.34E+05
2008-07-13 00:00:00.0,2,69,63,12935,7.34E+05
2008-07-13 00:00:00.0,3,69,63,12435,7.34E+05
2008-07-13 00:00:00.0,4,69,63,12181,7.34E+05
2008-07-13 00:00:00.0,5,69,63,12061,7.34E+05
2008-07-13 00:00:00.0,6,68,64,11916,7.34E+05
2008-07-13 00:00:00.0,7,68,64,12321,7.34E+05
2008-07-13 00:00:00.0,8,69,64,13511,7.34E+05
2008-07-13 00:00:00.0,9,71,64,14812,7.34E+05
2008-07-13 00:00:00.0,10,74,64,16002,7.34E+05
2008-07-13 00:00:00.0,11,75,63,16986,7.34E+05
2008-07-13 00:00:00.0,12,78,62,17653,7.34E+05
2008-07-13 00:00:00.0,13,80,61,18100,7.34E+05
2008-07-13 00:00:00.0,14,81,61,18255,7.34E+05
2008-07-13 00:00:00.0,15,81,60,18349,7.34E+05
2008-07-13 00:00:00.0,16,81,61,18476,7.34E+05
2008-07-13 00:00:00.0,17,80,61,18658,7.34E+05
2008-07-13 00:00:00.0,18,80,61,18763,7.34E+05
2008-07-13 00:00:00.0,19,78,61,18479,7.34E+05
2008-07-13 00:00:00.0,20,77,62,18078,7.34E+05
2008-07-13 00:00:00.0,21,74,63,18236,7.34E+05
2008-07-13 00:00:00.0,22,73,64,18024,7.34E+05
2008-07-13 00:00:00.0,23,72,65,16775,7.34E+05
2008-07-13 00:00:00.0,24,72,66,15366,7.34E+05
2008-07-14 00:00:00.0,1,72,67,14239,7.34E+05
2008-07-14 00:00:00.0,2,71,66,13638,7.34E+05
2008-07-14 00:00:00.0,3,71,67,13293,7.34E+05
2008-07-14 00:00:00.0,4,71,66,13181,7.34E+05
2008-07-14 00:00:00.0,5,72,67,13433,7.34E+05
2008-07-14 00:00:00.0,6,71,67,14226,7.34E+05
2008-07-14 00:00:00.0,7,71,67,15845,7.34E+05
2008-07-14 00:00:00.0,8,72,67,17774,7.34E+05
2008-07-14 00:00:00.0,9,71,65,18947,7.34E+05
2008-07-14 00:00:00.0,10,72,65,19695,7.34E+05
2008-07-14 00:00:00.0,11,72,64,20359,7.34E+05
2008-07-14 00:00:00.0,12,74,63,20770,7.34E+05
2008-07-14 00:00:00.0,13,78,65,21017,7.34E+05
2008-07-14 00:00:00.0,14,76,63,21209,7.34E+05
2008-07-14 00:00:00.0,15,77,63,21266,7.34E+05
2008-07-14 00:00:00.0,16,78,62,21293,7.34E+05
2008-07-14 00:00:00.0,17,79,61,21319,7.34E+05
2008-07-14 00:00:00.0,18,79,60,21105,7.34E+05
2008-07-14 00:00:00.0,19,79,60,20551,7.34E+05
2008-07-14 00:00:00.0,20,78,59,19853,7.34E+05
2008-07-14 00:00:00.0,21,75,61,19676,7.34E+05
2008-07-14 00:00:00.0,22,73,60,19070,7.34E+05
2008-07-14 00:00:00.0,23,71,60,17198,7.34E+05
2008-07-14 00:00:00.0,24,70,60,15281,7.34E+05
2008-07-15 00:00:00.0,1,69,60,13885,7.34E+05
2008-07-15 00:00:00.0,2,67,59,13006,7.34E+05
2008-07-15 00:00:00.0,3,67,59,12505,7.34E+05
2008-07-15 00:00:00.0,4,66,59,12229,7.34E+05
2008-07-15 00:00:00.0,5,65,58,12377,7.34E+05
2008-07-15 00:00:00.0,6,64,58,12934,7.34E+05
2008-07-15 00:00:00.0,7,64,57,14437,7.34E+05
2008-07-15 00:00:00.0,8,66,59,16504,7.34E+05
2008-07-15 00:00:00.0,9,71,60,17951,7.34E+05
2008-07-15 00:00:00.0,10,74,59,19044,7.34E+05
2008-07-15 00:00:00.0,11,78,58,19998,7.34E+05
2008-07-15 00:00:00.0,12,80,57,20679,7.34E+05
2008-07-15 00:00:00.0,13,81,56,21090,7.34E+05
2008-07-15 00:00:00.0,14,82,57,21567,7.34E+05
2008-07-15 00:00:00.0,15,84,55,21837,7.34E+05
2008-07-15 00:00:00.0,16,84,55,21977,7.34E+05
2008-07-15 00:00:00.0,17,85,55,22089,7.34E+05
2008-07-15 00:00:00.0,18,84,55,21901,7.34E+05
2008-07-15 00:00:00.0,19,83,54,21304,7.34E+05
2008-07-15 00:00:00.0,20,82,54,20566,7.34E+05
2008-07-15 00:00:00.0,21,79,57,20211,7.34E+05
2008-07-15 00:00:00.0,22,74,58,19645,7.34E+05
2008-07-15 00:00:00.0,23,72,59,17762,7.34E+05
2008-07-15 00:00:00.0,24,70,59,15767,7.34E+05
2008-07-16 00:00:00.0,1,69,59,14176,7.34E+05
2008-07-16 00:00:00.0,2,67,58,13270,7.34E+05
2008-07-16 00:00:00.0,3,67,57,12691,7.34E+05
2008-07-16 00:00:00.0,4,66,56,12430,7.34E+05
2008-07-16 00:00:00.0,5,64,55,12512,7.34E+05
2008-07-16 00:00:00.0,6,64,55,13007,7.34E+05
2008-07-16 00:00:00.0,7,64,55,14527,7.34E+05
2008-07-16 00:00:00.0,8,67,56,16570,7.34E+05
2008-07-16 00:00:00.0,9,70,57,18004,7.34E+05
2008-07-16 00:00:00.0,10,74,57,19143,7.34E+05
2008-07-16 00:00:00.0,11,77,56,20206,7.34E+05
2008-07-16 00:00:00.0,12,80,57,20939,7.34E+05
2008-07-16 00:00:00.0,13,81,57,21505,7.34E+05
2008-07-16 00:00:00.0,14,82,55,22061,7.34E+05
2008-07-16 00:00:00.0,15,83,55,22455,7.34E+05
2008-07-16 00:00:00.0,16,83,54,22691,7.34E+05
2008-07-16 00:00:00.0,17,84,56,22829,7.34E+05
2008-07-16 00:00:00.0,18,84,56,22647,7.34E+05
2008-07-16 00:00:00.0,19,83,57,21992,7.34E+05
2008-07-16 00:00:00.0,20,81,59,21177,7.34E+05
2008-07-16 00:00:00.0,21,77,61,20875,7.34E+05
2008-07-16 00:00:00.0,22,76,60,20214,7.34E+05
2008-07-16 00:00:00.0,23,74,59,18254,7.34E+05
2008-07-16 00:00:00.0,24,73,60,16268,7.34E+05
2008-07-17 00:00:00.0,1,71,60,14758,7.34E+05
2008-07-17 00:00:00.0,2,69,62,13837,7.34E+05
2008-07-17 00:00:00.0,3,70,61,13272,7.34E+05
2008-07-17 00:00:00.0,4,69,60,13055,7.34E+05
2008-07-17 00:00:00.0,5,68,60,13161,7.34E+05
2008-07-17 00:00:00.0,6,66,59,13734,7.34E+05
2008-07-17 00:00:00.0,7,67,60,15295,7.34E+05
2008-07-17 00:00:00.0,8,70,61,17449,7.34E+05
2008-07-17 00:00:00.0,9,74,61,19025,7.34E+05
2008-07-17 00:00:00.0,10,78,62,20348,7.34E+05
2008-07-17 00:00:00.0,11,81,61,21502,7.34E+05
2008-07-17 00:00:00.0,12,83,61,22323,7.34E+05
2008-07-17 00:00:00.0,13,83,59,22774,7.34E+05
2008-07-17 00:00:00.0,14,85,58,23283,7.34E+05
2008-07-17 00:00:00.0,15,85,59,23548,7.34E+05
2008-07-17 00:00:00.0,16,85,59,23675,7.34E+05
2008-07-17 00:00:00.0,17,85,59,23650,7.34E+05
2008-07-17 00:00:00.0,18,85,59,23339,7.34E+05
2008-07-17 00:00:00.0,19,84,59,22705,7.34E+05
2008-07-17 00:00:00.0,20,81,60,21876,7.34E+05
2008-07-17 00:00:00.0,21,79,60,21613,7.34E+05
2008-07-17 00:00:00.0,22,76,61,20951,7.34E+05
2008-07-17 00:00:00.0,23,75,61,19006,7.34E+05
2008-07-17 00:00:00.0,24,74,61,17000,7.34E+05
2008-07-18 00:00:00.0,1,72,61,15425,7.34E+05
2008-07-18 00:00:00.0,2,72,61,14477,7.34E+05
2008-07-18 00:00:00.0,3,70,61,13905,7.34E+05
2008-07-18 00:00:00.0,4,69,61,13565,7.34E+05
2008-07-18 00:00:00.0,5,69,61,13641,7.34E+05
2008-07-18 00:00:00.0,6,69,61,14164,7.34E+05
2008-07-18 00:00:00.0,7,68,61,15615,7.34E+05
2008-07-18 00:00:00.0,8,71,63,17648,7.34E+05
2008-07-18 00:00:00.0,9,74,63,19281,7.34E+05
2008-07-18 00:00:00.0,10,76,65,20700,7.34E+05
2008-07-18 00:00:00.0,11,80,65,22088,7.34E+05
2008-07-18 00:00:00.0,12,83,66,23101,7.34E+05
2008-07-18 00:00:00.0,13,86,65,23709,7.34E+05
2008-07-18 00:00:00.0,14,86,65,24204,7.34E+05
2008-07-18 00:00:00.0,15,87,65,24445,7.34E+05
2008-07-18 00:00:00.0,16,87,65,24591,7.34E+05
2008-07-18 00:00:00.0,17,88,66,24551,7.34E+05
2008-07-18 00:00:00.0,18,87,65,24131,7.34E+05
2008-07-18 00:00:00.0,19,86,66,23276,7.34E+05
2008-07-18 00:00:00.0,20,83,67,22365,7.34E+05
2008-07-18 00:00:00.0,21,81,66,21957,7.34E+05
2008-07-18 00:00:00.0,22,74,64,20844,7.34E+05
2008-07-18 00:00:00.0,23,73,64,18938,7.34E+05
2008-07-18 00:00:00.0,24,71,64,17028,7.34E+05
2008-07-19 00:00:00.0,1,70,64,15605,7.34E+05
2008-07-19 00:00:00.0,2,70,64,14603,7.34E+05
2008-07-19 00:00:00.0,3,69,64,14025,7.34E+05
2008-07-19 00:00:00.0,4,70,65,13674,7.34E+05
2008-07-19 00:00:00.0,5,69,64,13495,7.34E+05
2008-07-19 00:00:00.0,6,69,64,13486,7.34E+05
2008-07-19 00:00:00.0,7,69,65,14105,7.34E+05
2008-07-19 00:00:00.0,8,71,66,15529,7.34E+05
2008-07-19 00:00:00.0,9,74,66,17390,7.34E+05
2008-07-19 00:00:00.0,10,77,66,19093,7.34E+05
2008-07-19 00:00:00.0,11,80,68,20432,7.34E+05
2008-07-19 00:00:00.0,12,83,68,21287,7.34E+05
2008-07-19 00:00:00.0,13,85,68,21781,7.34E+05
2008-07-19 00:00:00.0,14,88,67,22146,7.34E+05
2008-07-19 00:00:00.0,15,90,66,22348,7.34E+05
2008-07-19 00:00:00.0,16,91,64,22336,7.34E+05
2008-07-19 00:00:00.0,17,91,64,22235,7.34E+05
2008-07-19 00:00:00.0,18,88,64,22026,7.34E+05
2008-07-19 00:00:00.0,19,86,65,21428,7.34E+05
2008-07-19 00:00:00.0,20,82,66,20749,7.34E+05
2008-07-19 00:00:00.0,21,81,67,20513,7.34E+05
2008-07-19 00:00:00.0,22,77,66,19974,7.34E+05
2008-07-19 00:00:00.0,23,75,67,18544,7.34E+05
2008-07-19 00:00:00.0,24,74,68,16989,7.34E+05
2008-07-20 00:00:00.0,1,74,67,15654,7.34E+05
2008-07-20 00:00:00.0,2,74,68,14763,7.34E+05
2008-07-20 00:00:00.0,3,74,68,14220,7.34E+05
2008-07-20 00:00:00.0,4,73,67,13841,7.34E+05
2008-07-20 00:00:00.0,5,74,68,13630,7.34E+05
2008-07-20 00:00:00.0,6,73,67,13511,7.34E+05
2008-07-20 00:00:00.0,7,72,67,13815,7.34E+05
2008-07-20 00:00:00.0,8,73,69,14837,7.34E+05
2008-07-20 00:00:00.0,9,74,69,16272,7.34E+05
2008-07-20 00:00:00.0,10,77,69,17641,7.34E+05
2008-07-20 00:00:00.0,11,78,69,18950,7.34E+05
2008-07-20 00:00:00.0,12,80,70,20008,7.34E+05
2008-07-20 00:00:00.0,13,82,70,20702,7.34E+05
2008-07-20 00:00:00.0,14,83,69,21086,7.34E+05
2008-07-20 00:00:00.0,15,84,67,21171,7.34E+05
2008-07-20 00:00:00.0,16,84,68,21006,7.34E+05
2008-07-20 00:00:00.0,17,82,68,20989,7.34E+05
2008-07-20 00:00:00.0,18,80,69,21021,7.34E+05
2008-07-20 00:00:00.0,19,81,69,20718,7.34E+05
2008-07-20 00:00:00.0,20,78,68,20240,7.34E+05
2008-07-20 00:00:00.0,21,77,68,20241,7.34E+05
2008-07-20 00:00:00.0,22,75,68,19636,7.34E+05
2008-07-20 00:00:00.0,23,76,68,18106,7.34E+05
2008-07-20 00:00:00.0,24,73,68,16490,7.34E+05
2008-07-21 00:00:00.0,1,73,68,15313,7.34E+05
2008-07-21 00:00:00.0,2,72,68,14483,7.34E+05
2008-07-21 00:00:00.0,3,72,68,14042,7.34E+05
2008-07-21 00:00:00.0,4,72,68,13891,7.34E+05
2008-07-21 00:00:00.0,5,71,68,14113,7.34E+05
2008-07-21 00:00:00.0,6,71,68,14915,7.34E+05
2008-07-21 00:00:00.0,7,72,68,16472,7.34E+05
2008-07-21 00:00:00.0,8,72,68,18486,7.34E+05
2008-07-21 00:00:00.0,9,74,68,19969,7.34E+05
2008-07-21 00:00:00.0,10,76,68,21055,7.34E+05
2008-07-21 00:00:00.0,11,77,68,21985,7.34E+05
2008-07-21 00:00:00.0,12,79,68,22712,7.34E+05
2008-07-21 00:00:00.0,13,80,67,23169,7.34E+05
2008-07-21 00:00:00.0,14,80,67,23444,7.34E+05
2008-07-21 00:00:00.0,15,80,66,23472,7.34E+05
2008-07-21 00:00:00.0,16,81,66,23262,7.34E+05
2008-07-21 00:00:00.0,17,78,67,23069,7.34E+05
2008-07-21 00:00:00.0,18,79,67,22772,7.34E+05
2008-07-21 00:00:00.0,19,78,67,22087,7.34E+05
2008-07-21 00:00:00.0,20,77,66,21332,7.34E+05
2008-07-21 00:00:00.0,21,75,66,21143,7.34E+05
2008-07-21 00:00:00.0,22,73,66,20391,7.34E+05
2008-07-21 00:00:00.0,23,71,65,18335,7.34E+05
2008-07-21 00:00:00.0,24,70,65,16412,7.34E+05
2008-07-22 00:00:00.0,1,70,65,15021,7.34E+05
2008-07-22 00:00:00.0,2,69,65,14067,7.34E+05
2008-07-22 00:00:00.0,3,69,64,13522,7.34E+05
2008-07-22 00:00:00.0,4,68,65,13252,7.34E+05
2008-07-22 00:00:00.0,5,67,64,13384,7.34E+05
2008-07-22 00:00:00.0,6,67,64,14074,7.34E+05
2008-07-22 00:00:00.0,7,67,64,15592,7.34E+05
2008-07-22 00:00:00.0,8,68,64,17391,7.34E+05
2008-07-22 00:00:00.0,9,69,64,18479,7.34E+05
2008-07-22 00:00:00.0,10,70,64,19210,7.34E+05
2008-07-22 00:00:00.0,11,71,64,19835,7.34E+05
2008-07-22 00:00:00.0,12,72,64,20348,7.34E+05
2008-07-22 00:00:00.0,13,74,64,20711,7.34E+05
2008-07-22 00:00:00.0,14,75,64,21156,7.34E+05
2008-07-22 00:00:00.0,15,76,64,21409,7.34E+05
2008-07-22 00:00:00.0,16,77,65,21467,7.34E+05
2008-07-22 00:00:00.0,17,77,65,21466,7.34E+05
2008-07-22 00:00:00.0,18,78,64,21058,7.34E+05
2008-07-22 00:00:00.0,19,76,65,20301,7.34E+05
2008-07-22 00:00:00.0,20,74,64,19757,7.34E+05
2008-07-22 00:00:00.0,21,71,64,19751,7.34E+05
2008-07-22 00:00:00.0,22,70,65,18883,7.34E+05
2008-07-22 00:00:00.0,23,69,65,17141,7.34E+05
2008-07-22 00:00:00.0,24,68,65,15371,7.34E+05
2008-07-23 00:00:00.0,1,68,64,14090,7.34E+05
2008-07-23 00:00:00.0,2,68,64,13367,7.34E+05
2008-07-23 00:00:00.0,3,68,64,12965,7.34E+05
2008-07-23 00:00:00.0,4,68,64,12772,7.34E+05
2008-07-23 00:00:00.0,5,68,64,12989,7.34E+05
2008-07-23 00:00:00.0,6,67,64,13716,7.34E+05
2008-07-23 00:00:00.0,7,67,64,15209,7.34E+05
2008-07-23 00:00:00.0,8,68,64,16983,7.34E+05
2008-07-23 00:00:00.0,9,68,65,18001,7.34E+05
2008-07-23 00:00:00.0,10,68,64,18616,7.34E+05
2008-07-23 00:00:00.0,11,69,65,19124,7.34E+05
2008-07-23 00:00:00.0,12,70,65,19428,7.34E+05
2008-07-23 00:00:00.0,13,70,65,19464,7.34E+05
2008-07-23 00:00:00.0,14,70,65,19492,7.34E+05
2008-07-23 00:00:00.0,15,70,65,19383,7.34E+05
2008-07-23 00:00:00.0,16,70,66,19247,7.34E+05
2008-07-23 00:00:00.0,17,70,66,19085,7.34E+05
2008-07-23 00:00:00.0,18,70,66,19023,7.34E+05
2008-07-23 00:00:00.0,19,71,66,18683,7.34E+05
2008-07-23 00:00:00.0,20,70,66,18430,7.34E+05
2008-07-23 00:00:00.0,21,69,66,18488,7.34E+05
2008-07-23 00:00:00.0,22,69,66,17705,7.34E+05
2008-07-23 00:00:00.0,23,69,66,16274,7.34E+05
2008-07-23 00:00:00.0,24,69,66,14754,7.34E+05
2008-07-24 00:00:00.0,1,69,66,13621,7.34E+05
2008-07-24 00:00:00.0,2,69,65,12987,7.34E+05
2008-07-24 00:00:00.0,3,69,66,12667,7.34E+05
2008-07-24 00:00:00.0,4,69,66,12537,7.34E+05
2008-07-24 00:00:00.0,5,70,66,12716,7.34E+05
2008-07-24 00:00:00.0,6,70,66,13500,7.34E+05
2008-07-24 00:00:00.0,7,70,67,15112,7.34E+05
2008-07-24 00:00:00.0,8,70,67,17051,7.34E+05
2008-07-24 00:00:00.0,9,72,68,18180,7.34E+05
2008-07-24 00:00:00.0,10,73,69,19193,7.34E+05
2008-07-24 00:00:00.0,11,73,68,19996,7.34E+05
2008-07-24 00:00:00.0,12,74,68,20358,7.34E+05
2008-07-24 00:00:00.0,13,75,68,20225,7.34E+05
2008-07-24 00:00:00.0,14,73,68,20069,7.34E+05
2008-07-24 00:00:00.0,15,73,68,19937,7.34E+05
2008-07-24 00:00:00.0,16,73,69,19823,7.34E+05
2008-07-24 00:00:00.0,17,74,68,19731,7.34E+05
2008-07-24 00:00:00.0,18,73,68,19593,7.34E+05
2008-07-24 00:00:00.0,19,72,67,19211,7.34E+05
2008-07-24 00:00:00.0,20,71,66,18738,7.34E+05
2008-07-24 00:00:00.0,21,71,66,18665,7.34E+05
2008-07-24 00:00:00.0,22,70,66,17963,7.34E+05
2008-07-24 00:00:00.0,23,69,66,16356,7.34E+05
2008-07-24 00:00:00.0,24,69,66,14823,7.34E+05
2008-07-25 00:00:00.0,1,69,66,13623,7.34E+05
2008-07-25 00:00:00.0,2,69,65,12842,7.34E+05
2008-07-25 00:00:00.0,3,68,65,12397,7.34E+05
2008-07-25 00:00:00.0,4,67,63,12201,7.34E+05
